No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary,Player-additional
94,Rasheem Green,23,DT,10,0,279,6-4,USC,5/15/1997,2,1,Seattle Seahawks / 3rd / 79th pick / 2018,$644118,GreeRa01
49,Shaquem Griffin,25,OLB,14,0,227,6-0,Central Florida,7/20/1995,2,1,Seattle Seahawks / 5th / 141st pick / 2018,$617647,GrifSh01
26,Shaquill Griffin,25,DB,12,12,198,6-0,Central Florida,7/20/1995,3,5,Seattle Seahawks / 3rd / 90th pick / 2017,$2133000,GrifSh00
78,Damon Harrison,32,DT,6,0,350,6-3,Northwest Mississippi CCWilliam Penn,11/29/1988,8,0,,,HarrDa03
19,Penny Hart,24,WR,13,0,180,5-8,Georgia St.,7/5/1996,Rook,0,,$610000,HartPe01
60,Phil Haynes,25,OL,2,0,322,6-4,Wake Forest,10/19/1995,1,0,Seattle Seahawks / 4th / 124th pick / 2019,$425000,HaynPh00
42,Lano Hill,25,FS,2,0,216,6-1,Michigan,11/26/1995,3,0,Seattle Seahawks / 3rd / 95th pick / 2017,$825000,HillDe02
86,Jacob Hollister,27,TE,16,5,239,6-4,Wyoming,11/18/1993,3,2,,$3259000,HollJa03
25,Travis Homer,22,RB,9,0,202,5-10,Miami (FL),8/7/1998,1,1,Seattle Seahawks / 6th / 204th pick / 2019,$675000,HomeTr00
30,Carlos Hyde,30,RB,10,1,229,6-0,Ohio St.,9/20/1990,6,3,San Francisco 49ers / 2nd / 57th pick / 2014,$1500000,HydeCa00
51,Bruce Irvin,33,DE,2,2,250,6-3,Butler (KS)West Virginia,11/1/1987,8,1,Seattle Seahawks / 1st / 15th pick / 2012,$2500000,IrviBr00
70,Mike Iupati,33,G,10,10,331,6-5,Idaho,5/12/1987,10,5,San Francisco 49ers / 1st / 17th pick / 2010,$1200000,IupaMi20
73,Jamarco Jones,24,OT,11,2,293,6-4,Ohio St.,6/4/1996,2,2,Seattle Seahawks / 5th / 168th pick / 2018,$675000,JoneJa08
68,Damien Lewis,23,OL,16,16,327,6-2,LSU,3/21/1997,Rook,8,Seattle Seahawks / 3rd / 69th pick / 2020,$610000,LewiDa05
16,Tyler Lockett,28,WR,16,16,182,5-10,Kansas St.,9/28/1992,5,10,Seattle Seahawks / 3rd / 69th pick / 2015,$8500000,LockTy00
95,Benson Mayowa,29,DE,13,9,252,6-3,Idaho,8/3/1991,7,4,,$1050000,MayoBe00
14,D.K. Metcalf,23,WR,16,16,235,6-4,Mississippi,12/14/1997,1,13,Seattle Seahawks / 2nd / 64th pick / 2019,$703457,MetcDK00
92,Bryan Mone,25,DT,10,0,345,6-3,Michigan,10/20/1995,1,1,,$675000,MoneBr00
99,Damontre Moore,28,DE,10,0,260,6-4,Texas A&M,9/11/1992,7,1,New York Giants / 3rd / 81st pick / 2013,$588819,MoorDa01
83,David Moore,25,WR,16,6,215,6-0,East Central (OK),1/15/1995,3,5,Seattle Seahawks / 7th / 226th pick / 2017,$825000,MoorDa03
5,Jason Myers,29,K,16,0,190,5-10,Marist,5/12/1991,5,5,,$2600000,MyerJa00
35,Ryan Neal,25,DB,13,4,200,6-3,Southern Illinois,12/24/1995,2,2,,$555882,NealRy00
74,Cedric Ogbuehi,28,OT,8,4,310,6-5,Texas A&M,4/25/1992,5,3,Cincinnati Bengals / 1st / 21st pick / 2015,$1300000,OgbuCe00
88,Greg Olsen,35,TE,11,8,255,6-5,Miami (FL),3/11/1985,13,2,Chicago Bears / 1st / 31st pick / 2007,$1750000,OlseGr00
69,Tyler Ott,28,LS,16,0,253,6-3,Harvard,2/28/1992,5,0,,$910000,OttxTy00
84,Colby Parkinson,21,TE,6,0,251,6-7,Stanford,1/8/1999,Rook,0,Seattle Seahawks / 4th / 133rd pick / 2020,$523527,ParkCo02
20,Rashaad Penny,24,RB,3,0,220,5-11,San Diego St.,2/2/1996,2,0,Seattle Seahawks / 1st / 27th pick / 2018,$1458676,PennRa00
77,Ethan Pocic,25,C,14,14,320,6-6,LSU,8/5/1995,3,8,Seattle Seahawks / 2nd / 58th pick / 2017,$1066231,PociEt00
36,Damarious Randall,28,FS,10,0,196,5-11,Butler (KS)Arizona St.,8/29/1992,5,1,Green Bay Packers / 1st / 30th pick / 2015,$588824,RandDa00
29,D.J. Reed,24,CB,10,8,193,5-9,Kansas St.,11/11/1996,2,4,San Francisco 49ers / 5th / 142nd pick / 2018,$582356,ReedD.00
90,Jarran Reed,28,DT,16,16,313,6-3,East Mississippi CCAlabama,12/16/1992,4,7,Seattle Seahawks / 2nd / 49th pick / 2016,$4100000,ReedJa02
98,Alton Robinson,22,DL,14,1,259,6-3,Syracuse,6/2/1998,Rook,1,Seattle Seahawks / 5th / 148th pick / 2020,$610000,RobiAl03
63,Anthony Rush,24,NT,4,0,361,6-4,Ala-Birmingham,9/1/1996,1,0,,$595588,RushAn00
40,Bo Scarbrough,26,RB,1,0,235,6-1,Alabama,9/29/1994,2,0,Dallas Cowboys / 7th / 236th pick / 2018,,ScarBo01
72,Brandon Shell,28,OT,11,11,324,6-5,South Carolina,2/6/1992,4,6,New York Jets / 5th / 158th pick / 2016,$1100000,ShelBr00
66,Jordan Simmons,26,G,14,6,339,6-4,USC,7/15/1994,2,3,,$675000,SimmJo00
7,Geno Smith,30,QB,1,0,221,6-3,West Virginia,10/10/1990,7,0,New York Jets / 2nd / 39th pick / 2013,$1050000,SmitGe00
39,Jayson Stanley,23,CB,8,0,207,6-2,Georgia,4/24/1997,Rook,0,,,StanJa00
34,Linden Stephens,25,CB,13,0,193,6-0,Cincinnati,3/21/1995,1,1,,$595588,StepLi00
48,Stephen Sullivan,24,TE,1,0,248,6-5,LSU,11/28/1996,Rook,0,Seattle Seahawks / 7th / 251st pick / 2020,,SullSt00
18,Freddie Swain,22,WR,16,1,199,6-0,Florida,8/4/1998,Rook,2,Seattle Seahawks / 6th / 214th pick / 2020,$610000,SwaiFr00
23,Neiko Thorpe,30,DB,3,0,210,6-2,Auburn,2/1/1990,8,0,,$1050000,ThorNe00
54,Bobby Wagner,30,ILB,16,16,242,6-0,Utah St.,6/27/1990,8,14,Seattle Seahawks / 2nd / 47th pick / 2012,$10750000,WagnBo00
59,D'Andre Walker,23,EDGE,1,0,251,6-2,Georgia,1/23/1997,Rook,0,Tennessee Titans / 5th / 168th pick / 2019,$610000,WalkDA02
75,Chad Wheeler,26,OT,5,0,312,6-7,USC,1/19/1994,3,0,,$660000,WheeCh00
82,Luke Willson,30,TE,5,0,255,6-5,Rice,1/15/1990,7,0,Seattle Seahawks / 5th / 158th pick / 2013,$1050000,WillLu00
3,Russell Wilson,32,QB,16,16,215,5-11,WisconsinNorth Carolina St.,11/29/1988,8,17,Seattle Seahawks / 3rd / 75th pick / 2012,$18000000,WilsRu00
50,K.J. Wright,31,MLB,16,16,246,6-4,Mississippi St.,7/23/1989,9,7,Seattle Seahawks / 4th / 99th pick / 2011,$5000000,WrigK.00
,Team Total,26.5,,16,,252.2,6-2.0,,,3.7,,,,-9999
