No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary,Player-additional
43,Michael Davis,25,,16,14,196,6-2,BYU,1/6/1995,3,5,,$3259000,DaviMi03
51,Emeke Egbule,24,LB,14,0,245,6-2,Houston,10/13/1996,1,1,Los Angeles Chargers / 6th / 200th pick / 2019,$675000,EgbuEm00
30,Austin Ekeler,25,RB,10,10,200,5-10,Western St. (CO),5/17/1995,3,6,,$1500000,EkelAu00
28,Brandon Facyson,26,CB,13,0,197,6-2,Virginia Tech,9/8/1994,2,1,,$750000,FacyBr00
66,Dan Feeney,26,OG,16,16,310,6-4,Indiana,5/29/1994,3,7,Los Angeles Chargers / 3rd / 71st pick / 2017,$2133000,FeenDa00
96,Breiden Fehoko,24,NT,2,0,295,6-2,LSU,10/15/1996,Rook,0,,,FehoBr01
92,Joe Gaziano,24,DE,2,0,280,6-4,Northwestern,9/27/1996,Rook,0,,,GaziJo01
32,Alohi Gilman,23,S,15,1,201,5-10,NavyNotre Dame,9/17/1997,Rook,1,Los Angeles Chargers / 6th / 186th pick / 2020,$610000,GilmAl00
88,Virgil Green,32,,6,3,255,6-5,Nevada,8/3/1988,9,0,Denver Broncos / 7th / 204th pick / 2011,$2700000,GreeVi00
72,Ryan Groy,30,OG,4,3,320,6-5,Wisconsin,9/30/1990,6,1,,$802941,GroyRy00
15,Jalen Guyton,23,WR,16,9,212,6-1,North Texas,6/7/1997,1,4,,$675000,GuytJa01
25,Chris Harris Jr.,31,CB,9,9,199,5-10,Kansas,6/18/1989,9,3,,$2000000,HarrCh01
26,Casey Hayward,31,DB,14,13,192,5-11,Vanderbilt,9/9/1989,8,4,Green Bay Packers / 2nd / 62nd pick / 2012,$9750000,HaywCa00
86,Hunter Henry,26,TE,14,14,250,6-5,Arkansas,12/7/1994,4,5,San Diego Chargers / 2nd / 35th pick / 2016,$10607000,HenrHu00
10,Justin Herbert,22,QB,15,15,237,6-6,Oregon,3/10/1998,Rook,13,Los Angeles Chargers / 1st / 6th pick / 2020,$610000,HerbJu00
84,K.J. Hill,23,WR,15,0,196,6-0,Ohio St.,9/15/1997,Rook,1,Los Angeles Chargers / 7th / 220th pick / 2020,$610000,HillKJ00
54,Melvin Ingram,31,DE,7,7,247,6-2,South Carolina,4/26/1989,8,4,San Diego Chargers / 1st / 18th pick / 2012,$14000000,IngrMe00
22,Justin Jackson,24,RB,9,4,200,6-0,Northwestern,4/22/1996,2,3,Los Angeles Chargers / 7th / 251st pick / 2018,$750000,JackJu01
46,Malik Jefferson,24,OLB,13,0,241,6-2,Texas,11/15/1996,2,1,Cincinnati Bengals / 3rd / 78th pick / 2018,$661770,JeffMa00
23,Rayshawn Jenkins,26,FS,15,15,220,6-1,Miami (FL),1/25/1994,3,5,Los Angeles Chargers / 4th / 113th pick / 2017,$2133000,JenkRa00
83,Tyron Johnson,24,WR,12,0,193,6-1,LSUOklahoma St.,1/8/1996,Rook,3,,$516176,JohnTy03
93,Justin Jones,24,DT,13,12,309,6-3,North Carolina St.,8/28/1996,2,6,Los Angeles Chargers / 3rd / 84th pick / 2018,$679412,JoneJu03
95,Linval Joseph,32,DT,16,16,329,6-4,East Carolina,10/10/1988,10,8,New York Giants / 2nd / 46th pick / 2010,$1500000,JoseLi99
27,Joshua Kelley,23,RB,14,0,212,5-11,UC DavisUCLA,11/20/1997,Rook,3,Los Angeles Chargers / 4th / 112th pick / 2020,$610000,KellJo01
20,Desmond King,26,FS,6,3,200,5-10,Iowa,12/14/1994,3,1,Los Angeles Chargers / 5th / 151st pick / 2017,$2133000,KingDe01
76,Forrest Lamp,26,OG,16,16,310,6-4,Western Kentucky,2/20/1994,2,7,Los Angeles Chargers / 2nd / 38th pick / 2017,$1374125,LampFo00
90,Jessie Lemonier,23,DE,6,0,240,6-3,Liberty,1/31/1997,Rook,0,,$322941,LemoJe00
1,Ty Long,27,P,16,0,205,6-2,Ala-Birmingham,4/6/1993,1,2,,,LongTy00
45,Cole Mazza,25,LS,16,0,247,6-1,Alabama,2/14/1995,1,1,,$675000,MazzCo01
29,Quenton Meeks,23,CB,2,0,209,6-1,Stanford,6/20/1997,2,0,,,MeekQu00
11,Jason Moore,25,WR,2,0,215,6-3,Findlay,6/23/1995,1,0,,$675000,MoorJa02
56,Kenneth Murray,22,LB,16,16,241,6-2,Oklahoma,11/16/1998,Rook,8,Los Angeles Chargers / 1st / 23rd pick / 2020,$610000,MurrKe00
40,Gabe Nabers,23,RB,16,5,235,6-3,Florida St.,11/5/1997,Rook,0,,$574118,NabeGa00
74,Storm Norton,26,OT,6,3,317,6-7,Toledo,5/16/1994,2,2,,$675000,NortSt00
42,Uchenna Nwosu,24,OLB,13,4,251,6-2,USC,12/28/1996,2,3,Los Angeles Chargers / 2nd / 48th pick / 2018,$1003598,NwosUc00
89,Donald Parham,23,TE,13,5,237,6-8,Stetson,8/16/1997,Rook,1,,,ParhDo00
52,Denzel Perryman,28,ILB,13,6,240,5-11,Miami (FL),12/5/1992,5,6,San Diego Chargers / 2nd / 48th pick / 2015,$1000000,PerrDe00
79,Trey Pipkins,24,OT,13,5,307,6-6,Sioux Falls,9/5/1996,1,3,Los Angeles Chargers / 3rd / 91st pick / 2019,$675000,PipkTr00
35,Troymaine Pope,27,RB,6,0,205,5-9,Jacksonville St.,11/26/1993,4,1,,,PopeTr00
61,Scott Quessenberry,25,C,16,0,310,6-3,UCLA,3/23/1995,2,1,Los Angeles Chargers / 5th / 155th pick / 2018,$750000,QuesSc00
12,Joe Reed,22,WR,11,0,224,6-0,Virginia,1/4/1998,Rook,0,Los Angeles Chargers / 5th / 151st pick / 2020,$610000,ReedJo03
98,Isaac Rochell,25,DE,16,6,280,6-3,Notre Dame,4/22/1995,3,4,Los Angeles Chargers / 7th / 225th pick / 2017,$825000,RochIs00
48,Matt Sokol,25,TE,2,0,260,6-6,Michigan St.,11/9/1995,Rook,0,,,SokoMa00
71,Damion Square,31,DE,16,1,293,6-2,Alabama,2/6/1989,7,2,,$1612500,SquaDa00
73,Tyree St. Louis,23,T,5,2,315,6-5,Miami (FL),8/5/1997,Rook,1,,$610000,StLoTy01
2,Easton Stick,25,QB,1,0,224,6-1,North Dakota St.,9/15/1995,Rook,0,Los Angeles Chargers / 5th / 166th pick / 2019,$675000,SticEa00
5,Tyrod Taylor,31,QB,2,1,217,6-1,Virginia Tech,8/3/1989,9,1,Baltimore Ravens / 6th / 180th pick / 2011,$5000000,TaylTy00
69,Sam Tevi,26,OT,14,14,315,6-5,Utah,11/15/1994,3,7,Los Angeles Chargers / 6th / 190th pick / 2017,$2133000,TeviSa00
99,Jerry Tillery,24,DL,16,11,295,6-6,Notre Dame,10/8/1996,1,6,Los Angeles Chargers / 1st / 28th pick / 2019,$1014189,TillJe00
64,Cole Toner,26,OT,10,3,310,6-5,Harvard,3/13/1994,4,2,Arizona Cardinals / 5th / 170th pick / 2016,$441176,ToneCo00
49,Drue Tranquill,25,LB,1,1,234,6-2,Notre Dame,8/15/1995,1,0,Los Angeles Chargers / 4th / 130th pick / 2019,$439706,TranDr00
70,Trai Turner,27,OG,9,9,315,6-3,LSU,6/14/1993,6,4,Carolina Panthers / 3rd / 92nd pick / 2014,$8500000,TurnTr01
59,Nick Vigil,27,ILB,15,2,230,6-2,Utah St.,8/20/1993,4,3,Cincinnati Bengals / 3rd / 87th pick / 2016,$1900000,VigiNi00
20,Jaylen Watkins,29,CB,3,1,194,5-11,Florida,11/27/1991,6,0,Philadelphia Eagles / 4th / 101st pick / 2014,,WatkJa01
44,Kyzir White,24,S,11,10,216,6-2,West Virginia,3/24/1996,2,5,Los Angeles Chargers / 4th / 119th pick / 2018,$750000,WhitKy00
81,Mike Williams,26,WR,15,11,218,6-4,Clemson,10/4/1994,3,6,Los Angeles Chargers / 1st / 7th pick / 2017,$825000,WillMi07
,Team Total,25.6,,16,,243.6,6-2.2,,,2.7,,,,-9999
