No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary,Player-additional
34,Samaje Perine,24,RB,6,0,240,5-11,Oklahoma,9/16/1995,2,0,Washington Redskins / 4th / 114th pick / 2017,,PeriSa00
24,Darius Phillips,24,CB,8,1,190,5-10,Western Michigan,6/26/1995,1,2,Cincinnati Bengals / 5th / 170th pick / 2018,$570000,PhilDa02
57,Germaine Pratt,23,LB,16,9,245,6-2,North Carolina St.,5/21/1996,Rook,5,Cincinnati Bengals / 3rd / 72nd pick / 2019,$495000,PratGe00
53,Billy Price,25,C,16,8,308,6-4,Ohio St.,10/11/1994,1,4,Cincinnati Bengals / 1st / 21st pick / 2018,$1012386,PricBi01
62,Alex Redmond,24,G,3,2,320,6-5,UCLA,1/18/1995,2,1,,$493236,RedmAl01
55,LaRoy Reynolds,29,LB,15,0,240,6-1,Virginia,11/3/1990,6,1,,,ReynLa00
11,John Ross,24,WR,8,8,194,5-11,Washington,11/27/1995,2,3,Cincinnati Bengals / 1st / 9th pick / 2017,$2020988,RossJo00
89,Drew Sample,23,TE,9,2,258,6-4,Washington,4/16/1996,Rook,0,Cincinnati Bengals / 2nd / 52nd pick / 2019,$495000,SampDr00
86,Mason Schreck,26,TE,2,0,252,6-5,Buffalo,11/4/1993,1,0,Cincinnati Bengals / 7th / 251st pick / 2017,$645000,SchrMa00
45,Brady Sheldon,26,LB,1,0,231,6-5,Ferris St.,2/23/1993,2,0,,,ShelBr01
71,Andre Smith,32,T,6,5,335,6-7,Alabama,1/25/1987,10,2,Cincinnati Bengals / 1st / 6th pick / 2009,$1030000,SmitAn23
74,Keaton Sutherland,22,G,1,0,315,6-5,Texas A&M,2/12/1997,Rook,0,,,SuthKe00
19,Auden Tate,22,WR,12,10,228,6-5,Florida St.,2/3/1997,1,4,Cincinnati Bengals / 7th / 253rd pick / 2018,$570000,TateAu00
91,Josh Tupou,25,DT,16,7,345,6-3,Colorado,5/2/1994,2,4,,$645000,TupoJo00
87,C.J. Uzomah,26,TE,16,16,260,6-6,Auburn,1/14/1993,4,2,Cincinnati Bengals / 5th / 157th pick / 2015,$1500000,UzomC.00
59,Nick Vigil,26,ILB,16,16,230,6-2,Utah St.,8/20/1993,3,8,Cincinnati Bengals / 3rd / 87th pick / 2016,$2000000,VigiNi00
23,B.W. Webb,29,CB,15,12,188,5-11,William & Mary,5/3/1990,6,4,Dallas Cowboys / 4th / 114th pick / 2013,$1000000,WebbBW00
36,Shawn Williams,28,SS,16,15,212,6-0,Georgia,5/13/1991,6,5,Cincinnati Bengals / 3rd / 84th pick / 2013,$3500000,WillSh02
32,Trayveon Williams,22,RB,11,0,206,5-8,Texas A&M,10/18/1997,Rook,0,Cincinnati Bengals / 6th / 182nd pick / 2019,$495000,WillTr06
15,Damion Willis,22,WR,10,2,204,6-3,East Mississippi CCTroy,6/20/1997,Rook,1,,$495000,WillDa11
40,Brandon Wilson,25,CB,12,2,200,5-10,Houston,7/27/1994,2,2,Cincinnati Bengals / 6th / 207th pick / 2017,$645000,WilsBr01
95,Renell Wren,24,DL,11,2,315,6-5,Arizona St.,10/23/1995,Rook,2,Cincinnati Bengals / 4th / 125th pick / 2019,$495000,WrenRe00
72,Kerry Wynn,28,DE,2,0,261,6-5,Richmond,2/12/1991,5,0,,$900000,WynnKe00
90,Anthony Zettel,27,DE,4,0,275,6-4,Penn St.,8/9/1992,3,0,Detroit Lions / 6th / 202nd pick / 2016,,ZettAn00
,Team Total,26,,16,,248.8,6-2.2,,,3.2,,,,-9999
