No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary,Player-additional
98,Rasheem Green,22,DT,16,8,279,6-4,USC,5/15/1997,1,4,Seattle Seahawks / 3rd / 79th pick / 2018,$639000,GreeRa01
49,Shaquem Griffin,24,OLB,16,0,227,6-0,Central Florida,7/20/1995,1,1,Seattle Seahawks / 5th / 141st pick / 2018,$570000,GrifSh01
26,Shaquill Griffin,24,DB,14,14,198,6-0,Central Florida,7/20/1995,2,8,Seattle Seahawks / 3rd / 90th pick / 2017,$680000,GrifSh00
42,Lano Hill,24,FS,12,4,216,6-1,Michigan,11/26/1995,2,2,Seattle Seahawks / 3rd / 95th pick / 2017,$678000,HillDe02
48,Jacob Hollister,26,TE,11,3,239,6-4,Wyoming,11/18/1993,2,3,,$645000,HollJa03
25,Travis Homer,21,RB,16,1,202,5-10,Miami (FL),8/7/1998,Rook,1,Seattle Seahawks / 6th / 204th pick / 2019,$495000,HomeTr00
53,Joey Hunt,25,C,14,8,299,6-2,TCU,2/22/1994,3,4,Seattle Seahawks / 6th / 215th pick / 2016,$645000,HuntJo00
65,Germain Ifedi,25,OT,16,16,344,6-5,Texas A&M,6/2/1994,3,8,Seattle Seahawks / 1st / 31st pick / 2016,$1577060,IfedGe00
70,Mike Iupati,32,G,16,15,331,6-5,Idaho,5/12/1987,9,7,San Francisco 49ers / 1st / 17th pick / 2010,$1000000,IupaMi20
93,Branden Jackson,27,DE,15,3,295,6-4,Texas Tech,11/11/1992,3,2,,$645000,JackBr04
99,Quinton Jefferson,26,DT,14,12,291,6-4,Maryland,3/31/1993,3,5,Seattle Seahawks / 5th / 147th pick / 2016,$2025000,JeffQu00
73,Jamarco Jones,23,OT,15,3,293,6-4,Ohio St.,6/4/1996,1,3,Seattle Seahawks / 5th / 168th pick / 2018,$495000,JoneJa08
56,Mychal Kendricks,29,ILB,14,14,240,5-11,California,9/28/1990,7,6,Philadelphia Eagles / 2nd / 46th pick / 2012,$2000000,KendMy00
36,Akeem King,27,DB,13,3,215,6-1,San Jose St.,8/29/1992,4,2,Atlanta Falcons / 7th / 249th pick / 2015,$750000,KingAk00
16,Tyler Lockett,27,WR,16,16,182,5-10,Kansas St.,9/28/1992,4,9,Seattle Seahawks / 3rd / 69th pick / 2015,$3907000,LockTy00
24,Marshawn Lynch,33,RB,1,0,215,5-11,California,4/22/1986,12,0,Buffalo Bills / 1st / 12th pick / 2007,,LyncMa00
30,Bradley McDougald,29,FS,15,14,215,6-1,Kansas,11/15/1990,6,6,,$2900000,McDoBr01
14,D.K. Metcalf,22,WR,16,15,235,6-4,Mississippi,12/14/1997,Rook,8,Seattle Seahawks / 2nd / 64th pick / 2019,$495000,MetcDK00
79,Bryan Mone,24,DT,4,0,345,6-3,Michigan,10/20/1995,Rook,0,,$495000,MoneBr00
83,David Moore,24,WR,14,1,215,6-0,East Central (OK),1/15/1995,2,3,Seattle Seahawks / 7th / 226th pick / 2017,$645000,MoorDa03
5,Jason Myers,28,K,16,0,190,5-10,Marist,5/12/1991,4,3,,$1500000,MyerJa00
35,Ryan Neal,24,DB,3,0,200,6-3,Southern Illinois,12/24/1995,1,0,,,NealRy00
69,Tyler Ott,27,LS,16,0,253,6-3,Harvard,2/28/1992,4,1,,$645000,OttxTy00
20,Rashaad Penny,23,RB,10,0,220,5-11,San Diego St.,2/2/1996,1,3,Seattle Seahawks / 1st / 27th pick / 2018,$969338,PennRa00
77,Ethan Pocic,24,C,4,1,320,6-6,LSU,8/5/1995,2,1,Seattle Seahawks / 2nd / 58th pick / 2017,$865821,PociEt00
22,C.J. Prosise,25,RB,9,0,225,6-1,Notre Dame,5/20/1994,3,1,Seattle Seahawks / 3rd / 90th pick / 2016,$745000,ProsC.00
91,Jarran Reed,27,DT,10,10,313,6-3,East Mississippi CCAlabama,12/16/1992,3,4,Seattle Seahawks / 2nd / 49th pick / 2016,$1116769,ReedJa02
64,Jordan Roos,26,OG,7,0,302,6-3,Purdue,7/6/1993,2,1,,$570000,RoosJo00
46,Tyrone Swoopes,25,TE,5,2,254,6-4,Texas,11/14/1994,2,0,,$378000,SwooTy00
24,Jamar Taylor,29,CB,9,0,192,5-11,Boise St.,9/29/1990,6,1,Miami Dolphins / 2nd / 54th pick / 2013,$805000,TaylJa01
33,Tedric Thompson,24,SS,6,6,204,6-0,Colorado,1/20/1995,2,3,Seattle Seahawks / 4th / 111th pick / 2017,$645000,ThomTe00
23,Neiko Thorpe,29,DB,7,0,210,6-2,Auburn,2/1/1990,7,0,,$850000,ThorNe00
34,Robert Turbin,30,RB,1,0,225,5-10,Utah St.,12/2/1989,7,0,Seattle Seahawks / 4th / 106th pick / 2012,,TurbRo00
17,Malik Turner,23,WR,15,3,200,6-2,Illinois,1/30/1996,1,2,,$570000,TurnMa00
15,John Ursua,25,WR,3,0,182,5-9,Hawaii,1/17/1994,Rook,0,Seattle Seahawks / 7th / 236th pick / 2019,$495000,UrsuJo00
81,Nick Vannett,26,TE,3,1,261,6-6,Ohio St.,3/6/1993,3,0,Seattle Seahawks / 3rd / 94th pick / 2016,$736000,VannNi00
54,Bobby Wagner,29,ILB,16,16,242,6-0,Utah St.,6/27/1990,7,14,Seattle Seahawks / 2nd / 47th pick / 2012,$10500000,WagnBo00
51,Dekoda Watson,31,LB,1,0,245,6-2,Florida St.,3/3/1988,9,0,Tampa Bay Buccaneers / 7th / 217th pick / 2010,,WatsDe99
82,Luke Willson,29,TE,8,7,255,6-5,Rice,1/15/1990,6,1,Seattle Seahawks / 5th / 158th pick / 2013,,WillLu00
3,Russell Wilson,31,QB,16,16,215,5-11,WisconsinNorth Carolina St.,11/29/1988,7,15,Seattle Seahawks / 3rd / 75th pick / 2012,$5000000,WilsRu00
72,Al Woods,32,DT,14,5,330,6-4,LSU,3/25/1987,9,3,New Orleans Saints / 4th / 123rd pick / 2010,$1250000,WoodAl99
50,K.J. Wright,30,MLB,16,16,246,6-4,Mississippi St.,7/23/1989,8,8,Seattle Seahawks / 4th / 99th pick / 2011,$1500000,WrigK.00
,Team Total,26.2,,16,,249.9,6-1.9,,,3.6,,,,-9999
