No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary,Player-additional
56,Justin Phillips,24,LB,4,0,224,6-0,Oklahoma St.,10/10/1995,Rook,0,,,PhilJu00
53,Quentin Poling,25,LB,1,0,235,6-1,Ohio,8/17/1994,1,0,Miami Dolphins / 7th / 227th pick / 2018,,PoliQu00
13,Hunter Renfrow,24,WR,13,4,185,5-10,Clemson,12/21/1995,Rook,4,Oakland Raiders / 5th / 149th pick / 2019,$707500,RenfHu00
30,Jalen Richard,26,RB,16,0,207,5-8,Southern Miss,10/15/1993,3,3,,$3095000,RichJa01
35,Curtis Riley,27,CB,16,3,190,6-0,Fresno St.,7/18/1992,3,2,,$720000,RileCu00
72,David Sharpe,24,OT,9,2,330,6-6,Florida,10/21/1995,2,2,Oakland Raiders / 4th / 129th pick / 2017,$645000,SharDa02
47,Trent Sieg,24,LS,16,0,240,6-3,Colorado St.,5/19/1995,1,1,,$570000,SiegTr00
34,Rod Smith,27,RB,3,0,235,6-3,Ohio St.,1/10/1992,4,0,,,SmitRo06
21,D.J. Swearinger,28,FS,4,3,205,5-10,South Carolina,9/1/1991,6,1,Houston Texans / 2nd / 57th pick / 2013,,SweaDJ00
82,Eric Tomlinson,27,TE,3,1,263,6-6,Texas-El Paso,4/22/1992,3,0,,,TomlEr01
83,Darren Waller,27,TE,16,16,255,6-6,Georgia Tech,9/13/1992,4,8,Baltimore Ravens / 6th / 204th pick / 2015,$720000,WallDa01
33,DeAndre Washington,26,RB,16,3,210,5-8,Texas Tech,2/22/1993,3,4,Oakland Raiders / 5th / 143rd pick / 2016,$720000,WashDe00
59,Tahir Whitehead,29,OLB,16,16,241,6-2,Temple,4/2/1990,7,7,Detroit Lions / 5th / 138th pick / 2012,$2950000,WhitTa00
58,Kyle Wilber,30,OLB,14,1,240,6-4,Wake Forest,4/26/1989,7,1,Dallas Cowboys / 4th / 113th pick / 2012,$1150000,WilbKy00
16,Tyrell Williams,27,WR,14,12,210,6-4,Western Oregon,2/12/1992,4,5,,$5000000,WillTy00
20,Daryl Worley,24,CB,15,15,215,6-1,West Virginia,2/22/1995,3,5,Carolina Panthers / 3rd / 77th pick / 2016,$3095000,WorlDa00
,Team Total,26,,16,,245.5,6-2.1,,,3.1,,,,-9999
