No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary,Player-additional
28,Royce Freeman,24,RB,16,0,238,6-0,Oregon,2/24/1996,2,1,Denver Broncos / 3rd / 71st pick / 2018,$832000,FreeRo00
84,Troy Fumagalli,25,TE,8,0,248,6-6,Wisconsin,2/17/1995,2,1,Denver Broncos / 5th / 156th pick / 2018,$660000,FumaTr00
61,Graham Glasgow,28,OG,13,13,310,6-6,Michigan,7/19/1992,4,5,Detroit Lions / 3rd / 95th pick / 2016,$2500000,GlasGr00
25,Melvin Gordon,27,RB,15,10,215,6-1,Wisconsin,4/13/1993,5,6,San Diego Chargers / 1st / 15th pick / 2015,$1000000,GordMe00
49,Nate Hairston,26,CB,3,0,185,6-0,Temple,6/30/1994,3,0,Indianapolis Colts / 5th / 158th pick / 2017,,HairNa00
17,DaeSean Hamilton,25,WR,16,2,206,6-1,Penn St.,3/10/1995,2,2,Denver Broncos / 4th / 113th pick / 2018,$750000,HamiDa01
13,KJ Hamler,21,WR,13,4,178,5-9,Penn St.,7/8/1999,Rook,3,Denver Broncos / 2nd / 46th pick / 2020,$610000,HamlKJ00
27,Davontae Harris,25,CB,7,1,200,5-11,Illinois St.,1/21/1995,2,1,Cincinnati Bengals / 5th / 151st pick / 2018,$750000,HarrDa05
96,Shelby Harris,29,DE,11,11,290,6-2,Illinois St.,8/11/1991,6,5,Oakland Raiders / 7th / 235th pick / 2014,$2000000,HarrSh00
2,Kendall Hinton,23,WR,1,0,195,6-0,Wake Forest,2/19/1997,Rook,0,,,HintKe00
33,Alijah Holder,24,CB,8,0,188,6-2,Stanford,1/26/1996,1,0,,$585000,HoldAl01
22,Kareem Jackson,32,DB,16,16,183,5-10,Alabama,4/10/1988,10,6,Houston Texans / 1st / 20th pick / 2010,$11000000,JackKa99
77,Timmy Jernigan,28,DT,2,0,295,6-2,Florida St.,9/24/1992,6,0,Baltimore Ravens / 2nd / 48th pick / 2014,$864706,JernTi00
10,Jerry Jeudy,21,WR,16,14,193,6-1,Alabama,4/24/1999,Rook,6,Denver Broncos / 1st / 15th pick / 2020,$610000,JeudJe00
47,Josey Jewell,26,ILB,16,16,236,6-1,Iowa,12/25/1994,2,8,Denver Broncos / 4th / 106th pick / 2018,$750000,JeweJo00
45,Alexander Johnson,29,LB,16,16,255,6-2,Tennessee,12/24/1991,2,7,,$750000,JohnAl01
93,Dre'Mont Jones,23,DL,13,8,281,6-3,Ohio St.,1/5/1997,1,5,Denver Broncos / 3rd / 71st pick / 2019,$685400,JoneDr00
43,Joseph Jones,26,OLB,14,0,231,6-0,Northwestern,2/21/1994,3,1,,$825000,JoneJo05
30,Phillip Lindsay,26,RB,11,8,190,5-8,Colorado,7/24/1994,2,3,,$750000,LindPh00
3,Drew Lock,24,QB,13,13,228,6-4,Missouri,11/10/1996,1,6,Denver Broncos / 2nd / 42nd pick / 2019,$813674,LockDr00
37,P.J. Locke,23,DB,15,0,202,5-10,Texas,2/12/1997,Rook,1,,$538235,LockPJ00
36,Trey Marshall,24,S,12,0,207,6-0,Florida St.,2/13/1996,2,1,,$750000,MarsTr00
6,Sam Martin,30,P,16,0,211,6-1,Appalachian St.,2/27/1990,7,3,Detroit Lions / 5th / 165th pick / 2013,$1050000,MartSa01
8,Brandon McManus,29,K,15,0,201,6-3,Temple,7/25/1991,6,4,,$3000000,McMaBr01
50,Patrick Morris,25,C,1,0,300,6-3,TCU,2/13/1995,1,0,,$675000,MorrPa00
42,Parnell Motley,23,DB,2,1,175,6-0,Oklahoma,10/28/1997,Rook,1,,,MotlPa00
52,Netane Muti,21,OL,4,1,315,6-3,Fresno St.,3/27/1999,Rook,1,Denver Broncos / 6th / 181st pick / 2020,$610000,MutiNe00
23,Michael Ojemudia,23,CB,16,11,200,6-1,Iowa,9/12/1997,Rook,4,Denver Broncos / 3rd / 77th pick / 2020,$610000,OjemMi00
85,Albert Okwuegbunam,22,TE,4,0,258,6-5,Missouri,4/25/1998,Rook,1,Denver Broncos / 4th / 118th pick / 2020,$511173,OkwuAl00
27,Will Parks,26,S,4,0,194,6-1,Arizona,7/29/1994,4,0,Denver Broncos / 6th / 219th pick / 2016,,ParkWi01
81,Tim Patrick,27,WR,15,15,212,6-4,Utah,11/23/1993,2,5,,$750000,PatrTi00
98,Mike Purcell,29,DT,6,6,328,6-3,Wyoming,4/20/1991,7,3,,$3259000,PurcMi00
59,Malik Reed,24,LB,16,13,235,6-2,Nevada,8/5/1996,1,7,,$675000,ReedMa01
66,Dalton Risner,25,OL,16,16,312,6-5,Kansas St.,7/13/1995,1,6,Denver Broncos / 2nd / 41st pick / 2019,$819649,RisnDa00
69,Jake Rodgers,29,T,5,0,320,6-6,East. Washington,9/10/1991,2,0,Atlanta Falcons / 7th / 225th pick / 2015,$516176,RodgJa03
1,Taylor Russolino,31,K,1,0,160,5-11,Millsaps,5/23/1989,Rook,0,,,RussTa00
4,Brett Rypien,24,QB,3,1,202,6-2,Boise St.,7/9/1996,Rook,1,,$595590,RypiBr00
71,Austin Schlottmann,25,G,16,2,300,6-6,TCU,9/18/1995,1,2,,$675000,SchlAu00
31,Justin Simmons,27,FS,16,16,202,6-2,Boston Col.,11/19/1993,4,9,Denver Broncos / 3rd / 98th pick / 2016,$11441000,SimmJu00
11,Diontae Spencer,28,WR,11,0,170,5-8,McNeese St.,3/19/1992,1,1,,$675000,SpenDi00
14,Courtland Sutton,25,WR,1,1,216,6-4,SMU,10/10/1995,2,0,Denver Broncos / 2nd / 40th pick / 2018,$1101993,SuttCo00
26,Kevin Toliver,25,DB,2,0,199,6-2,LSU,11/24/1995,2,0,,$397059,ToliKe00
48,Derrek Tuszka,24,DL,9,0,251,6-4,North Dakota St.,7/11/1996,Rook,1,Denver Broncos / 7th / 254th pick / 2020,$378824,TuszDe00
88,Nick Vannett,27,TE,15,11,261,6-6,Ohio St.,3/6/1993,4,1,Seattle Seahawks / 3rd / 94th pick / 2016,$1000000,VannNi00
57,DeMarcus Walker,26,DE,13,4,280,6-4,Florida St.,9/30/1994,3,3,Denver Broncos / 2nd / 51st pick / 2017,$1156890,WalkDe03
54,Josh Watson,24,LB,9,0,240,6-2,Colorado St.,5/20/1996,1,1,,$675000,WatsJo00
68,Elijah Wilkinson,25,OT,9,7,322,6-6,Massachusetts,2/10/1995,3,3,,$3259000,WilkEl00
90,DeShawn Williams,28,DT,14,11,292,6-1,Clemson,12/29/1992,4,6,,$595590,WillDe04
73,Sylvester Williams,32,DT,8,0,328,6-2,North Carolina,11/21/1988,7,1,Denver Broncos / 1st / 28th pick / 2013,$535294,WillSy00
,Team Total,25.9,,16,,241.1,6-2.0,,,2.6,,,,-9999
