No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary,Player-additional
95,Tyler Lancaster,25,DL,16,10,313,6-3,Northwestern,11/4/1994,1,6,,$570000,LancTy00
13,Allen Lazard,24,WR,16,3,227,6-5,Iowa St.,12/11/1995,1,4,,$495000,LazaAl00
89,Marcedes Lewis,35,TE,16,11,267,6-6,UCLA,5/19/1984,13,1,Jacksonville Jaguars / 1st / 28th pick / 2006,$1050000,LewiMa00
70,Alex Light,23,T,13,0,309,6-5,Richmond,5/2/1996,1,1,,$570000,LighAl00
63,Corey Linsley,28,C,16,16,301,6-3,Ohio St.,7/27/1991,5,8,Green Bay Packers / 5th / 161st pick / 2014,$4300000,LinsCo00
94,Dean Lowry,25,DE,16,16,296,6-6,Northwestern,6/9/1994,3,9,Green Bay Packers / 4th / 137th pick / 2016,$2025000,LowrDe00
50,Blake Martinez,25,ILB,16,16,237,6-2,Stanford,1/9/1994,3,10,Green Bay Packers / 4th / 131st pick / 2016,$2025000,MartBl01
62,Lucas Patrick,26,G,14,0,313,6-3,Duke,7/30/1993,2,1,,$645000,PatrLu00
25,Will Redmond,26,CB,13,4,186,5-11,Mississippi St.,12/28/1993,1,2,San Francisco 49ers / 3rd / 68th pick / 2016,$570000,RedmWi00
12,Aaron Rodgers,36,QB,16,16,225,6-2,Butte JC (CA)California,12/2/1983,14,14,Green Bay Packers / 1st / 24th pick / 2005,$1100000,RodgAa00
26,Darnell Savage Jr.,22,S,14,14,198,5-11,Maryland,7/30/1997,Rook,5,Green Bay Packers / 1st / 21st pick / 2019,$3120000,SavaDa00
6,JK Scott,24,P,16,0,208,6-6,Alabama,10/30/1995,1,2,Green Bay Packers / 5th / 172nd pick / 2018,$570000,ScotJK00
10,Darrius Shepherd,24,WR,6,0,186,5-11,North Dakota St.,11/1/1995,Rook,0,,$495000,ShepDa00
91,Preston Smith,27,DE,16,16,265,6-5,Mississippi St.,11/17/1992,4,9,Washington Redskins / 2nd / 38th pick / 2015,$850000,SmitPr00
27,Tremon Smith,23,DB,7,0,190,5-11,Central Arkansas,7/20/1996,1,0,Kansas City Chiefs / 6th / 196th pick / 2018,,SmitTr04
55,Za'Darius Smith,27,DE,16,16,272,6-4,East Mississippi CCKentucky,9/8/1992,4,12,Baltimore Ravens / 4th / 122nd pick / 2015,$1000000,SmitZa00
87,Jace Sternberger,23,TE,6,1,250,6-4,Texas A&M,6/26/1996,Rook,0,Green Bay Packers / 3rd / 75th pick / 2019,$495000,SterJa00
39,Chandon Sullivan,23,CB,16,0,189,5-11,Georgia St.,8/7/1996,1,1,,$570000,SullCh00
44,Ty Summers,24,LB,16,0,241,6-1,TCU,12/31/1995,Rook,1,Green Bay Packers / 7th / 226th pick / 2019,$652500,SummTy00
65,Lane Taylor,30,G,2,2,324,6-3,Oklahoma St.,11/22/1989,6,1,,$2600000,TaylLa01
85,Robert Tonyan,25,TE,11,1,237,6-5,Indiana St.,4/30/1994,1,1,,$570000,TonyRo00
77,Billy Turner,28,OT,16,16,310,6-5,North Dakota St.,10/17/1991,5,8,Miami Dolphins / 3rd / 67th pick / 2014,$1350000,TurnBi00
83,Marquez Valdes-Scantling,25,WR,16,10,206,6-4,North Carolina St.South Florida,10/10/1994,1,4,Green Bay Packers / 5th / 174th pick / 2018,$570000,ValdMa00
68,Jared Veldheer,32,T,2,0,321,6-8,Hillsdale,6/14/1987,9,0,Oakland Raiders / 3rd / 69th pick / 2010,,VeldJa20
45,Danny Vitale,26,FB,15,4,239,6-0,Northwestern,10/26/1993,3,1,Tampa Bay Buccaneers / 6th / 197th pick / 2016,$720000,VitaDa00
22,Dexter Williams,22,RB,4,0,212,5-11,Notre Dame,1/6/1997,Rook,0,Green Bay Packers / 6th / 194th pick / 2019,$670000,WillDe07
30,Jamaal Williams,24,RB,14,2,224,6-0,BYU,4/3/1995,2,5,Green Bay Packers / 4th / 134th pick / 2017,$645000,WillJa06
47,Tim Williams,26,OLB,1,0,252,6-3,Alabama,11/12/1993,2,0,Baltimore Ravens / 3rd / 78th pick / 2017,,WillTi00
38,Tramon Williams,36,DB,16,7,191,5-11,Louisiana Tech,3/16/1983,12,4,,$3250000,WillTr99
,Team Total,26.1,,16,,242.4,6-2.3,,,3.0,,,,-9999
