No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary,Player-additional
25,Richard Sherman,31,DB,15,15,195,6-3,Stanford,3/30/1988,8,12,Seattle Seahawks / 5th / 154th pick / 2011,$7000000,SherRi00
67,Justin Skule,23,OT,15,8,318,6-6,Vanderbilt,11/23/1996,Rook,5,San Francisco 49ers / 6th / 183rd pick / 2019,$672500,SkulJu00
74,Joe Staley,35,T,7,7,295,6-5,Central Michigan,8/30/1984,12,4,San Francisco 49ers / 1st / 28th pick / 2007,$8050000,StalJo20
95,Kentavius Street,23,DT,3,0,287,6-2,North Carolina St.,5/8/1996,1,0,San Francisco 49ers / 4th / 128th pick / 2018,$495000,StreKe00
29,Jaquiski Tartt,27,SS,12,12,215,6-1,Samford,2/18/1992,4,4,San Francisco 49ers / 2nd / 46th pick / 2015,$3000000,TartJa00
77,Jullian Taylor,24,DT,6,0,280,6-5,Temple,1/30/1995,1,1,San Francisco 49ers / 7th / 223rd pick / 2018,$570000,TaylJu00
94,Solomon Thomas,24,DE,16,3,280,6-3,Stanford,8/26/1995,2,3,San Francisco 49ers / 1st / 3rd pick / 2017,$645000,ThomSo00
83,Levine Toilolo,28,TE,13,0,268,6-8,Stanford,7/30/1991,6,0,Atlanta Falcons / 4th / 133rd pick / 2013,$805000,ToilLe00
75,Laken Tomlinson,27,OG,16,16,315,6-3,Duke,2/9/1992,4,9,Detroit Lions / 1st / 28th pick / 2015,$2000000,TomlLa01
92,Jeremiah Valoaga,25,DE,4,0,275,6-6,UNLV,11/15/1994,2,0,,$570000,ValoJe00
27,Jason Verrett,28,CB,1,0,188,5-10,TCU,6/18/1991,5,0,San Diego Chargers / 1st / 25th pick / 2014,$1100000,VerrJa00
20,Jimmie Ward,28,SS,13,13,195,5-11,Northern Illinois,7/18/1991,5,4,San Francisco 49ers / 1st / 30th pick / 2014,$2000000,WardJi01
54,Fred Warner,23,OLB,16,16,230,6-3,BYU,11/19/1996,1,9,San Francisco 49ers / 3rd / 70th pick / 2018,$663137,WarnFr00
24,K'Waun Williams,28,DB,15,8,185,5-9,Pittsburgh,7/12/1991,5,3,,$1550000,WillKW00
30,Jeff Wilson,24,RB,10,0,194,6-0,North Texas,11/16/1995,1,1,,$570000,WilsJe01
6,Mitch Wishnowsky,27,P,16,0,220,6-2,Utah,3/3/1992,Rook,2,San Francisco 49ers / 4th / 110th pick / 2019,$495000,WishMi00
23,Ahkello Witherspoon,24,CB,10,8,195,6-2,Colorado,3/21/1995,2,3,San Francisco 49ers / 3rd / 66th pick / 2017,$815375,WithAh00
65,Sam Young,32,T,4,0,302,6-8,Notre Dame,6/24/1987,9,0,Dallas Cowboys / 6th / 179th pick / 2010,$1030000,YounSa21
92,Anthony Zettel,27,DE,1,0,275,6-4,Penn St.,8/9/1992,3,0,Detroit Lions / 6th / 202nd pick / 2016,,ZettAn00
,Team Total,26.7,,16,,241.0,6-2.2,,,3.8,,,,-9999
