No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary,Player-additional
46,Joshua Kalu,25,CB,15,0,203,6-0,Nebraska,8/28/1995,2,1,,$750000,KaluJo00
71,Dennis Kelly,30,OT,16,16,321,6-8,Purdue,1/16/1990,8,10,Philadelphia Eagles / 5th / 153rd pick / 2012,$1500000,KellDe00
6,Brett Kern,34,P,13,0,214,6-2,Toledo,2/17/1986,12,2,,$1900000,KernBr20
33,Desmond King,26,FS,9,5,200,5-10,Iowa,12/14/1994,3,2,Los Angeles Chargers / 5th / 151st pick / 2017,$1129235,KingDe01
58,Harold Landry,24,OLB,16,16,252,6-2,Boston Col.,6/5/1996,2,7,Tennessee Titans / 2nd / 41st pick / 2018,$1092153,LandHa00
77,Taylor Lewan,29,OT,5,5,309,6-7,Michigan,7/22/1991,6,3,Tennessee Titans / 1st / 11th pick / 2014,$16000000,LewaTa00
51,David Long,24,LB,14,5,227,5-11,West Virginia,10/12/1996,1,3,Tennessee Titans / 6th / 188th pick / 2019,$675000,LongDa04
97,Isaiah Mack,24,DT,6,0,299,6-1,Chattanooga,3/19/1996,1,0,,$675000,MackIs00
28,Jeremy McNichols,25,RB,16,0,205,5-9,Boise St.,12/26/1995,3,2,Tampa Bay Buccaneers / 5th / 162nd pick / 2017,$661765,McNiJe00
30,Christopher Milton,28,CB,14,0,190,5-11,Georgia Tech,9/15/1992,4,1,,$910000,MiltCh00
52,Daniel Munyer,28,OL,3,0,305,6-1,Colorado,3/4/1992,5,0,,$750000,MunyDa00
91,Larrell Murchison,23,DL,10,0,297,6-2,North Carolina St.,4/24/1997,Rook,1,Tennessee Titans / 5th / 174th pick / 2020,$610000,MurcLa00
78,Marshall Newhouse,32,GT,4,0,330,6-4,TCU,9/29/1988,9,0,Green Bay Packers / 5th / 169th pick / 2010,,NewhMa20
36,Kareem Orr,23,DB,5,0,195,5-11,Arizona St.Chattanooga,1/2/1997,1,0,,$397059,OrrxKa00
47,Matt Overton,35,LS,9,0,254,6-1,Western Washington,7/6/1985,8,0,,$96000,OverMa00
20,Senorise Perry,29,RB,7,0,210,6-0,Louisville,9/19/1991,6,0,,$910000,PerrSe00
85,MyCole Pruitt,28,TE,11,4,245,6-2,Southern Illinois,3/24/1992,5,1,Minnesota Vikings / 5th / 143rd pick / 2015,$1100000,PruiMy00
72,David Quessenberry,30,OT,12,6,310,6-5,San Jose St.,8/24/1990,7,4,Houston Texans / 6th / 176th pick / 2013,$441176,QuesDa00
57,Wyatt Ray,24,DE,4,1,250,6-3,Boston Col.,10/24/1996,Rook,1,,,RayxWy01
14,Kalif Raymond,26,WR,15,3,182,5-8,Holy Cross,8/8/1994,4,2,,$825000,RaymKa00
42,Brooks Reed,33,DL,2,1,254,6-3,Arizona,2/28/1987,9,1,Houston Texans / 2nd / 42nd pick / 2011,,ReedBr00
50,Derick Roberson,25,DE,8,1,250,6-3,Sam Houston St.,11/15/1995,1,1,,$675000,RobeDe01
76,Rodger Saffold,32,T,15,15,325,6-5,Indiana,6/6/1988,10,10,St. Louis Rams / 2nd / 33rd pick / 2010,$9500000,SaffRo20
70,Ty Sambrailo,28,OT,10,5,311,6-5,Colorado St.,3/10/1992,5,4,Denver Broncos / 2nd / 59th pick / 2015,$1000000,SambTy00
98,Jeffery Simmons,23,DL,15,15,305,6-4,Mississippi St.,7/28/1997,1,7,Tennessee Titans / 1st / 19th pick / 2019,$1070625,SimmJe01
59,Tuzar Skipper,25,LB,4,2,246,6-3,Toledo,6/5/1995,1,1,,,SkipTu00
2,Sam Sloman,23,K,1,0,205,5-8,Miami (OH),9/19/1997,Rook,0,Los Angeles Rams / 7th / 248th pick / 2020,,SlomSa00
81,Jonnu Smith,25,TE,15,14,248,6-3,Florida International,8/22/1995,3,5,Tennessee Titans / 3rd / 100th pick / 2017,$2133000,SmitJo01
23,Tye Smith,27,CB,12,3,195,6-0,Towson,5/3/1993,5,1,Seattle Seahawks / 5th / 170th pick / 2015,$825000,SmitTy01
87,Geoff Swaim,27,TE,10,8,260,6-4,Texas,9/16/1993,5,1,Dallas Cowboys / 7th / 246th pick / 2015,$910000,SwaiGe00
17,Ryan Tannehill,32,QB,16,16,217,6-4,Texas A&M,7/27/1988,8,16,Miami Dolphins / 1st / 8th pick / 2012,$17500000,TannRy00
78,Teair Tart,23,DT,7,1,304,6-2,Florida International,2/28/1997,Rook,1,,,TartTe00
24,Kenny Vaccaro,29,FS,13,13,214,6-0,Texas,2/15/1991,7,4,New Orleans Saints / 1st / 15th pick / 2013,$4250000,VaccKe00
15,Nick Westbrook-Ikhine,23,WR,14,1,215,6-2,Indiana,3/21/1997,Rook,0,,$574118,WestNi00
79,Isaiah Wilson,21,OL,1,0,350,6-6,Georgia,2/12/1999,Rook,0,Tennessee Titans / 1st / 29th pick / 2020,$560587,WilsIs00
5,Logan Woodside,25,QB,6,0,213,6-1,Toledo,1/27/1995,2,0,Cincinnati Bengals / 7th / 249th pick / 2018,$610000,WoodLo00
,Team Total,26.8,,16,,243.1,6-1.6,,,4.0,,,,-9999
