No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary,Player-additional
69,Colin Holba,25,LS,5,0,248,6-4,Louisville,7/8/1994,2,0,Pittsburgh Steelers / 6th / 213th pick / 2017,,HolbCo00
20,Jackrabbit Jenkins,31,CB,13,13,190,5-10,North AlabamaFlorida,10/29/1988,7,5,St. Louis Rams / 2nd / 39th pick / 2012,$10150000,JenkJa03
8,Daniel Jones,22,QB,13,12,221,6-5,Duke,5/27/1997,Rook,9,New York Giants / 1st / 6th pick / 2019,$495000,JoneDa05
80,T.J. Jones,27,WR,3,0,190,6-0,Notre Dame,7/19/1992,5,0,Detroit Lions / 6th / 189th pick / 2014,$805000,JoneT.00
12,Cody Latimer,27,WR,15,10,215,6-2,Indiana,10/10/1992,5,2,Denver Broncos / 2nd / 56th pick / 2014,$925000,LatiCo00
97,Dexter Lawrence,22,DL,16,16,342,6-4,Clemson,11/12/1997,Rook,7,New York Giants / 1st / 17th pick / 2019,$495000,LawrDe03
24,Julian Love,21,CB,15,5,195,5-11,Notre Dame,3/19/1998,Rook,2,New York Giants / 4th / 108th pick / 2019,$495000,LoveJu00
10,Eli Manning,38,QB,4,4,220,6-5,Mississippi,1/3/1981,15,3,San Diego Chargers / 1st / 1st pick / 2004,$11500000,MannEl00
96,Kareem Martin,27,DE,5,0,272,6-6,North Carolina,2/19/1992,5,0,Arizona Cardinals / 3rd / 84th pick / 2014,$3250000,MartKa00
55,David Mayo,26,ILB,16,13,240,6-2,Texas St.,8/18/1993,4,6,Carolina Panthers / 5th / 169th pick / 2015,,MayoDa00
90,R.J. McIntosh,23,DT,12,0,283,6-4,Miami (FL),6/2/1996,1,1,New York Giants / 5th / 139th pick / 2018,$570000,McInR.00
47,Alec Ogletree,28,OLB,13,13,250,6-3,Georgia,9/25/1991,6,6,St. Louis Rams / 1st / 30th pick / 2013,$4000000,OgleAl00
43,Chris Peace,23,DE,4,0,250,6-2,Virginia,2/8/1996,Rook,0,,,PeacCh00
39,Elijhaa Penny,26,RB,16,1,234,6-2,Cerritos (CA)Idaho,8/17/1993,2,0,,$645000,PennEl00
21,Jabrill Peppers,24,SS,11,11,215,5-11,Michigan,10/4/1995,2,4,Cleveland Browns / 1st / 25th pick / 2017,$1405181,PeppJa00
72,Olsen Pierre,28,DT,9,0,293,6-5,Miami (FL),8/27/1991,2,1,,$825000,PierOl00
77,Spencer Pulley,26,C,4,1,308,6-4,Vanderbilt,4/3/1993,3,1,,$975000,PullSp00
74,Mike Remmers,30,T,14,14,301,6-5,Oregon St.,4/11/1989,7,7,,$1125000,RemmMi00
2,Aldrick Rosas,25,K,16,0,230,6-3,Southern Oregon,12/30/1994,2,1,,$645000,RosaAl00
18,Da'Mari Scott,24,WR,5,2,205,6-0,Fresno St.,8/8/1995,1,0,,$570000,ScotDa02
81,Russell Shepard,29,WR,3,0,195,6-1,LSU,9/17/1990,6,0,,$975000,ShepRu00
87,Sterling Shepard,26,WR,10,10,201,5-10,Oklahoma,2/10/1993,3,5,New York Giants / 2nd / 40th pick / 2016,$1260623,ShepSt00
82,Scott Simonson,27,TE,5,1,255,6-5,Assumption,4/13/1992,5,0,,$805000,SimoSc00
54,Tuzar Skipper,24,LB,6,0,246,6-3,Toledo,6/5/1995,Rook,1,,,SkipTu00
86,Darius Slayton,22,WR,14,9,190,6-1,Auburn,1/12/1997,Rook,6,New York Giants / 5th / 171st pick / 2019,$495000,SlayDa01
79,Eric Smith,24,OG,2,0,308,6-4,Virginia,9/2/1995,1,0,,,SmitEr00
82,Kaden Smith,22,TE,9,6,249,6-5,Stanford,4/24/1997,Rook,2,San Francisco 49ers / 6th / 176th pick / 2019,,SmitKa00
76,Nate Solder,31,OL,16,16,325,6-8,Colorado,4/12/1988,8,8,New England Patriots / 1st / 17th pick / 2011,$12900000,SoldNa00
45,Nathan Stupar,31,OLB,3,1,240,6-2,Penn St.,3/14/1988,7,1,Oakland Raiders / 7th / 230th pick / 2012,$805000,StupNa01
3,Alex Tanney,32,QB,1,0,220,6-4,Monmouth (IL),11/11/1987,7,0,,$775000,TannAl00
15,Golden Tate,31,WR,11,10,197,5-10,Notre Dame,8/2/1988,9,5,Seattle Seahawks / 2nd / 60th pick / 2010,$1975000,TateGo00
48,Josiah Tauaefa,22,LB,12,0,232,6-1,Texas-San Antonio,5/5/1997,Rook,1,,,TauaJo00
31,Michael Thomas,29,S,16,2,195,5-11,Stanford,3/17/1990,6,1,,$1900000,ThomMi02
94,Dalvin Tomlinson,25,DT,16,16,325,6-3,Alabama,2/28/1994,2,7,New York Giants / 2nd / 55th pick / 2017,$880646,TomlDa00
83,Eric Tomlinson,27,TE,3,0,263,6-6,Texas-El Paso,4/22/1992,3,0,,,TomlEr01
20,Austin Walter,23,RB,1,0,202,5-8,Rice,8/17/1996,Rook,0,,,WaltAu00
99,Leonard Williams,25,DT,8,5,302,6-5,USC,6/20/1994,4,3,New York Jets / 1st / 6th pick / 2015,,WillLe02
53,Oshane Ximines,23,EDGE,16,2,254,6-4,Old Dominion,12/7/1996,Rook,2,New York Giants / 3rd / 95th pick / 2019,$495000,XimiOs00
70,Kevin Zeitler,29,G,15,15,315,6-4,Wisconsin,3/8/1990,7,7,Cincinnati Bengals / 1st / 27th pick / 2012,$10000000,ZeitKe00
,Team Total,25.9,,16,,241.6,6-2.1,,,3.1,,,,-9999
